admin1,Jan_rain_min,Jan_rain_max,Jan_rain_mean,Jan_rain_count,Jan_rain_median,year,Feb_rain_min,Feb_rain_max,Feb_rain_mean,Feb_rain_median,Mar_rain_min,Mar_rain_max,Mar_rain_mean,Mar_rain_median,Apr_rain_min,Apr_rain_max,Apr_rain_mean,Apr_rain_median,May_rain_min,May_rain_max,May_rain_mean,May_rain_median,Jun_rain_min,Jun_rain_max,Jun_rain_mean,Jun_rain_median,Jul_rain_min,Jul_rain_max,Jul_rain_mean,Jul_rain_median,Aug_rain_min,Aug_rain_max,Aug_rain_mean,Aug_rain_median,Sep_rain_min,Sep_rain_max,Sep_rain_mean,Sep_rain_median,Oct_rain_min,Oct_rain_max,Oct_rain_mean,Oct_rain_median,Nov_rain_min,Nov_rain_max,Nov_rain_mean,Nov_rain_median,Dec_rain_min,Dec_rain_max,Dec_rain_mean,Dec_rain_median,silt_min,silt_max,silt_mean,silt_count,silt_median,bulkdensity_min,bulkdensity_max,bulkdensity_mean,bulkdensity_median,clay_min,clay_max,clay_mean,clay_median,harvested_area,production_mt,yield_mt_ha,value_ksh
Homa Bay,8.457263946533203,18.338674545288086,13.093985552763819,199,12.934947967529297,2015.0,25.092405319213867,47.35015106201172,34.96984433888191,33.99159240722656,64.32518768310547,139.77334594726562,97.67319998429649,97.40886688232422,199.67987060546875,438.55023193359375,278.41492619346735,275.8187255859375,163.888671875,292.01214599609375,220.62857255025125,219.23013305664062,67.88887023925781,217.56224060058594,143.14073296168343,142.64085388183594,10.314809799194336,84.07598114013672,35.6474290397299,31.671432495117188,12.614625930786133,73.19042205810547,33.259186557788944,28.84355926513672,23.949487686157227,174.11474609375,89.82771278266331,90.14781188964844,72.35372924804688,346.2320861816406,209.68082600502512,212.60995483398438,45.43660354614258,387.65887451171875,191.71117305276383,195.29124450683594,125.06880950927734,283.2315673828125,199.68702889447235,198.03250122070312,14.0,35.0,23.921964011212587,44236,24.0,935.0,1380.0,1216.9038791934172,1220.0,17.0,55.0,39.02210868975495,40.0,,,,
Isiolo,3.1079533100128174,21.457700729370117,6.357962013669821,951,5.499667644500732,2015.0,3.738682508468628,47.74597930908203,8.817178463459516,7.205204010009766,17.426925659179688,74.12390899658203,38.31532597266036,36.553924560546875,52.543609619140625,352.2162170410156,133.05974796267088,122.31661987304688,0.347558856010437,78.34040832519531,11.826948195977918,4.022251129150391,4.654800100922785e-09,26.633644104003906,0.9495306004986528,0.19269688427448273,0.0,26.120193481445312,2.4453520348646163,1.6479557274351464e-08,0.0,17.929149627685547,1.0532353638850551,5.39194182636038e-08,3.164363882035559e-09,3.9745755195617676,0.9622448460912855,0.8315141201019287,0.5205022096633911,136.89259338378906,42.49781069269191,38.00069808959961,7.225093841552734,385.49853515625,113.02444794952682,90.48767852783203,9.233792304992676,160.36572265625,54.89182439537329,44.26789093017578,8.0,33.0,19.361609120630774,356642,19.0,1040.0,1610.0,1423.045137701112,1440.0,13.0,56.0,30.46520880883351,30.0,,,,
Kajiado,2.7381680011749268,21.06654167175293,7.988337262312967,802,7.397451400756836,2015.0,14.309181213378906,70.60078430175781,35.36386816162718,33.053382873535156,26.505889892578125,140.30117797851562,54.59842581047381,51.27775573730469,112.26194763183594,341.423583984375,199.38972880299252,196.24510192871094,15.833950996398926,158.4338836669922,65.88334826995012,64.19598388671875,0.09935349225997925,48.96736145019531,8.500575343866895,7.188612461090088,1.1623606077648674e-08,26.471363067626953,3.335947545686565,0.9247817993164062,0.0,29.317306518554688,3.277480736634975,1.7396612167358398,6.395118212765283e-09,22.850385665893555,3.004622233478803,1.6496148109436035,2.0818276405334473,87.70877838134766,26.97480907107232,24.593830108642578,66.51043701171875,301.7904052734375,155.48872934850374,158.1260986328125,65.71308898925781,202.61105346679688,118.67012157107231,113.77687072753906,10.0,48.0,21.302904619254896,302105,21.0,896.0,1580.0,1297.289353039506,1310.0,11.0,57.0,34.86176660432631,34.0,,,,
Kakamega,3.115947961807251,10.393903732299805,6.543278164333767,144,6.998600482940674,2015.0,9.391653060913086,68.30696868896484,33.45910983615451,34.178062438964844,28.217395782470703,121.98776245117188,80.00738525390625,91.16432189941406,191.58897399902344,399.2278747558594,310.7043185763889,333.47576904296875,133.70895385742188,455.357421875,294.2122395833333,311.7874755859375,109.89517211914062,314.6590270996094,207.43682183159723,213.6219482421875,82.2722396850586,222.95968627929688,136.36271158854166,136.84376525878906,49.45560836791992,116.20976257324219,85.73782687717014,84.60798645019531,100.27996826171875,248.6767578125,184.30116102430554,194.27171325683594,80.96675872802734,306.3235778808594,220.207763671875,244.15402221679688,68.14373016357422,309.78582763671875,177.79002549913196,185.5881805419922,59.658782958984375,241.80023193359375,146.47794596354166,164.75718688964844,18.0,32.0,24.219320604319215,43156,24.0,1020.0,1300.0,1178.3837241635,1180.0,22.0,59.0,42.00743813143016,42.0,,,,
Kericho,6.519437789916992,15.205772399902344,10.809079962261652,118,10.756092071533203,2015.0,12.327507972717285,56.941612243652344,36.45071669756356,37.35369873046875,31.734813690185547,132.53981018066406,78.68341167902543,90.24239349365234,210.6914520263672,419.3428955078125,302.7217293432203,298.2813415527344,148.5858154296875,389.1754150390625,238.94842425847457,232.85931396484375,116.87821960449219,229.8856964111328,166.24220405190678,166.22640991210938,58.633453369140625,124.89137268066406,90.55897444385593,90.74205017089844,46.755615234375,100.14341735839844,69.15920865333686,66.52253723144531,77.14471435546875,171.6618194580078,125.47724112817797,126.4843978881836,63.692466735839844,230.8212890625,152.38539459745763,162.890869140625,79.0311508178711,200.57510375976562,143.92611228813558,147.06588745117188,56.764556884765625,225.38397216796875,132.26756157309322,132.893310546875,10.0,39.0,26.57414185105085,36066,26.0,928.0,1340.0,1121.7778517162978,1110.0,28.0,53.0,41.53421505018577,42.0,,,,
Kiambu,6.797143936157227,21.523548126220703,12.405591435793067,119,11.516921997070312,2015.0,16.40627098083496,56.5899658203125,35.62194721638655,34.385013580322266,42.13267135620117,88.35429382324219,58.48915523240546,56.31968307495117,182.05250549316406,509.28680419921875,300.7215730042017,294.1799011230469,72.88734436035156,320.5103454589844,149.07530199579833,138.689453125,6.356542110443115,119.56295776367188,41.5555532759979,34.084190368652344,0.9054182171821594,68.99971771240234,22.151919068408613,18.33216094970703,2.4118895530700684,52.37364196777344,16.722048975840337,13.823681831359863,2.73002290725708,26.246124267578125,10.09268932182248,8.397564888000488,28.08930206298828,261.86358642578125,96.2904165572479,88.23558044433594,166.24876403808594,414.73956298828125,251.99330357142858,238.73854064941406,85.29842376708984,164.75234985351562,119.40006236869748,116.24505615234375,11.0,49.0,24.84939146679854,36399,24.0,854.0,1420.0,1148.9310145883128,1160.0,21.0,65.0,41.96271875600978,43.0,,,,
Kilifi,2.5476763248443604,20.86768341064453,8.787005750868056,450,8.567331314086914,2015.0,1.6807096004486084,8.42477035522461,5.066372612847222,4.885446548461914,66.10507202148438,153.90057373046875,109.20672743055556,109.92601013183594,62.2044677734375,271.13726806640625,138.9105295138889,130.65631103515625,43.87065505981445,628.7321166992188,289.0448958333333,261.22393798828125,29.136962890625,132.32797241210938,69.03741319444444,64.9762191772461,37.83677673339844,166.71224975585938,76.20878472222222,68.14454650878906,12.383119583129883,207.2000274658203,54.92225694444444,54.68321228027344,9.126241683959961,55.65986633300781,23.923999565972224,22.018131256103516,16.703536987304688,232.82254028320312,106.18196180555556,100.80792236328125,104.85281372070312,538.5489501953125,240.42899305555557,235.01251220703125,16.66765594482422,95.01728057861328,56.82298177083333,57.152381896972656,7.0,34.0,17.857306619382673,177086,18.0,1220.0,1680.0,1400.9149904566143,1400.0,10.0,49.0,25.379764634132567,26.0,,,,
Kirinyaga,8.486985206604004,50.67011642456055,20.40888424196105,69,16.933996200561523,2015.0,14.548145294189453,52.25913619995117,28.243965480638586,24.429889678955078,30.78977394104004,101.35310363769531,52.183540675951086,47.83027648925781,297.65478515625,594.0078125,412.95889945652175,409.0113525390625,77.01216125488281,260.4289245605469,152.51287930253622,145.80484008789062,5.393830299377441,103.9163818359375,27.335831351902176,21.35716438293457,11.756014823913574,174.29669189453125,53.07660354393116,45.115108489990234,6.41803503036499,110.7782974243164,34.133484771286234,26.821372985839844,3.891420364379883,58.587093353271484,18.279441944067027,13.159460067749023,75.14808654785156,277.58673095703125,177.56159420289856,174.41390991210938,208.43051147460938,390.32080078125,292.5654438405797,284.74407958984375,61.49463653564453,200.22128295898438,108.38762454710145,96.71944427490234,12.0,37.0,25.12707495861906,21145,25.0,752.0,1340.0,1080.0967604634666,1090.0,25.0,70.0,46.61579569638212,48.0,,,,
Kisii,10.745363235473633,18.768884658813477,15.102134099082342,63,15.103670120239258,2015.0,31.457975387573242,57.202945709228516,42.88470362103175,43.60557174682617,89.48777770996094,124.71435546875,107.68942212301587,106.66450500488281,298.48681640625,438.55023193359375,362.4988219246032,367.98150634765625,197.759765625,317.05743408203125,256.12884424603175,253.66464233398438,147.70291137695312,240.00840759277344,179.75857204861111,177.509765625,31.10929298400879,74.72650146484375,52.731375558035715,50.50322723388672,46.877479553222656,98.931640625,70.40010385664682,68.59800720214844,88.05254364013672,174.11474609375,120.91539558531746,115.24742126464844,128.50975036621094,303.93359375,228.6033916170635,236.898681640625,132.64915466308594,241.68310546875,185.28064546130952,182.605712890625,198.91055297851562,308.7790222167969,244.0532459077381,241.65374755859375,16.0,33.0,25.42316069057105,18825,25.0,880.0,1300.0,1117.081540504648,1120.0,29.0,54.0,42.18772908366534,42.0,,,,
Kisumu,8.82446575164795,16.213197708129883,12.1686279296875,120,12.0980224609375,2015.0,27.9899845123291,65.7043685913086,43.92263997395833,43.477294921875,76.03824615478516,132.53981018066406,102.155712890625,101.08538818359375,229.957275390625,368.871826171875,289.63984375,282.2160949707031,148.5858154296875,336.8470458984375,244.67027994791667,243.62315368652344,107.41143035888672,202.48143005371094,153.36341145833333,154.1436004638672,43.0035514831543,111.94183349609375,70.97639973958333,67.53333282470703,28.353057861328125,78.97008514404297,53.52267659505208,52.536407470703125,86.25657653808594,209.4659423828125,139.39295247395833,134.16561889648438,109.6112060546875,291.40399169921875,203.78414713541667,202.42333984375,104.1411361694336,259.3395690917969,166.945703125,160.06069946289062,105.61071014404297,269.4621887207031,178.29427083333334,179.890380859375,13.0,36.0,22.991177738715134,30151,23.0,956.0,1460.0,1257.4250936950682,1270.0,19.0,60.0,37.33876156678054,38.0,,,,
Kitui,2.9181206226348877,12.806722640991211,7.079474010606752,1096,6.7833571434021,2015.0,4.271395206451416,20.57546043395996,8.680477838446624,8.138943672180176,10.236446380615234,103.36813354492188,37.09830847969891,33.1832389831543,53.85588073730469,418.8761291503906,180.6490647810219,168.3754119873047,3.734341621398926,171.67201232910156,51.502209739963504,50.78961181640625,0.2898934781551361,24.104511260986328,3.4821129123659897,2.7425124645233154,0.6071863174438477,31.540220260620117,11.573595033074817,11.735635757446289,0.040854185819625854,23.707508087158203,7.9931604984032845,8.442991256713867,0.35280272364616394,51.17854309082031,7.249364254248404,4.845432281494141,12.702077865600586,111.5521240234375,48.09857578695255,44.93274688720703,138.20306396484375,672.3400268554688,287.39082458941607,270.193359375,85.86034393310547,262.22161865234375,162.76159044251824,157.3932647705078,8.0,30.0,16.922695181077085,428602,17.0,977.0,1570.0,1344.4057097260395,1350.0,13.0,59.0,30.298815684481173,30.0,,,,
Kwale,4.37687873840332,14.967604637145996,8.290394607099515,309,8.12159538269043,2015.0,3.590824604034424,20.56315803527832,8.937275611852751,8.564847946166992,61.73458480834961,181.82962036132812,118.87487358414239,118.45940399169922,49.48997116088867,225.03407287597656,127.97408474919094,120.28373718261719,62.28229904174805,611.8685302734375,261.67748786407765,216.63710021972656,17.939472198486328,234.19338989257812,66.03767192556634,56.771183013916016,18.879838943481445,167.4759521484375,69.04676754652104,60.360958099365234,13.31063175201416,148.30984497070312,44.52109248584142,42.88344955444336,9.023255348205566,181.85154724121094,44.34646478054207,27.975013732910156,27.583839416503906,274.409423828125,135.36889411407768,136.90440368652344,113.39437103271484,538.5489501953125,233.92495954692558,236.3318634033203,31.45870018005371,120.40955352783203,57.5868666565534,54.00802230834961,7.0,27.0,16.311090047393364,116050,16.0,1200.0,1600.0,1390.6585092632486,1390.0,10.0,52.0,24.762007755277896,24.0,,,,
Laikipia,5.295589923858643,44.9180908203125,13.928598460789296,369,12.610040664672852,2015.0,14.441024780273438,55.27294921875,27.0961318597561,25.338159561157227,10.452337265014648,72.4658203125,32.32236883892276,30.554258346557617,89.42113494873047,332.9242858886719,176.335556402439,169.93565368652344,10.210046768188477,147.3631591796875,61.93615557249323,59.50165557861328,0.7527177929878235,124.40739440917969,33.84938971460027,28.149147033691406,4.730706691741943,90.73455047607422,36.48053755928184,31.87558937072754,0.2711713910102844,58.60368347167969,27.866158007283197,26.900455474853516,0.6497141122817993,36.9146728515625,12.333591368140244,11.53923225402832,36.661407470703125,175.75674438476562,86.62919207317073,83.05668640136719,69.94871520996094,291.71270751953125,129.87320037262873,116.87332916259766,37.95516586303711,137.4039764404297,90.48915989159892,87.13679504394531,12.0,36.0,25.008151670016836,134819,25.0,946.0,1510.0,1220.8837033355833,1220.0,16.0,59.0,33.12585763134276,33.0,,,,
Lamu,0.10202118754386902,7.108492374420166,4.0736317027698865,220,4.000361442565918,2015.0,0.038151536136865616,8.120682716369629,3.0945207075639205,3.1387100219726562,1.5064871311187744,116.30500793457031,73.172216796875,82.98054504394531,4.033341407775879,165.16201782226562,104.35583274147727,113.39152526855469,10.24593448638916,472.91180419921875,291.7294744318182,301.4613037109375,2.4323134422302246,107.78518676757812,77.01253551136364,85.71342468261719,2.3204948902130127,85.00569915771484,53.495015092329545,56.03261947631836,1.8273444175720215,106.80226135253906,36.45126953125,35.14655303955078,0.6332857608795166,38.81523895263672,18.078154962713068,18.413543701171875,2.2279765605926514,189.07565307617188,89.02579900568182,78.4097900390625,1.8038535118103027,339.35504150390625,162.49925426136363,156.07525634765625,0.46336936950683594,61.60466003417969,30.805280095880683,32.013145446777344,10.0,34.0,23.41636186152634,85027,24.0,1260.0,1660.0,1428.740894068943,1430.0,12.0,47.0,32.40378938454844,33.0,,,,
Machakos,3.579089879989624,14.648575782775879,8.097138971204503,261,7.486454963684082,2015.0,8.508027076721191,57.357215881347656,23.520249640804597,20.758758544921875,22.72927474975586,97.37387084960938,44.702219528256705,43.79072570800781,140.59353637695312,392.60479736328125,252.46683429118775,251.0928955078125,40.4011344909668,131.61691284179688,87.31217073754789,87.64183044433594,0.8950008153915405,17.311328887939453,6.700358072916667,6.59010648727417,0.1856350302696228,20.91128158569336,8.126105648347702,8.150989532470703,0.12524853646755219,14.67125129699707,5.040213047772989,4.672151565551758,0.5036666989326477,7.548135757446289,2.7148315897389845,2.2715253829956055,25.941543579101562,148.59986877441406,59.86768887691571,52.67879104614258,114.69168090820312,445.0375671386719,321.31764846743295,331.79986572265625,69.9101333618164,210.00982666015625,132.147344947318,130.23751831054688,9.0,30.0,16.362505306854096,84796,16.0,1000.0,1530.0,1317.1852445870088,1320.0,13.0,65.0,35.132447285249306,34.0,,,,
Makueni,1.9742848873138428,12.286416053771973,5.227501863558617,338,5.075671195983887,2015.0,6.523509979248047,59.72780227661133,23.015392416327664,16.903608322143555,24.05783462524414,111.74707794189453,56.33488581730769,53.05763244628906,117.84724426269531,416.3436279296875,222.52903106508876,214.91458129882812,30.606796264648438,262.22039794921875,79.77027089497041,74.14854431152344,0.7113841772079468,21.641416549682617,5.802589190782174,4.854536533355713,3.3748950301060177e-08,26.19508934020996,8.299705008783285,7.7494049072265625,0.06720103323459625,26.387325286865234,6.867527707794009,5.949786186218262,0.9634464383125305,56.43107986450195,6.3119958279400885,4.414533615112305,7.201308250427246,163.89254760742188,36.96437569341716,29.13479995727539,157.42747497558594,521.5550537109375,243.66882396449705,227.08740234375,88.76751708984375,241.2707061767578,152.91528753698225,155.89381408691406,9.0,35.0,16.632185987217255,116094,15.0,869.0,1530.0,1332.6265956896998,1350.0,11.0,57.0,29.02407531827657,29.0,,,,
Mandera,0.4238367974758148,5.966915130615234,1.870673783328555,872,1.6198763847351074,2015.0,0.604169487953186,8.122964859008789,3.7288250004479644,3.612234592437744,6.930085182189941,53.74018096923828,31.315604393635322,33.18560028076172,74.80352783203125,232.94772338867188,140.63518671158258,136.3892059326172,5.256862640380859,74.49642944335938,27.496263976490827,24.682567596435547,0.9212301969528198,8.05510139465332,2.550787969466743,2.336794853210449,0.009327499195933342,11.162303924560547,4.554258014084002,4.5492143630981445,5.1326825456499137e-08,8.499139785766602,4.6318241784332,4.667431831359863,0.5877649188041687,8.918807983398438,2.23332578326584,1.8563188314437866,46.25620651245117,115.27779388427734,69.08848641771789,67.12117004394531,35.799583435058594,117.82879638671875,75.24632669151376,77.71620178222656,0.43892747163772583,43.19316864013672,13.321845658328556,11.35928726196289,13.0,34.0,23.09356726794968,354686,23.0,1170.0,1560.0,1397.251563354629,1410.0,15.0,39.0,26.461983275347773,26.0,,,,
